#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
PNPLA4	1.230957	1.5150139999999999	1.640568	1.8973759999999997	2.062463	2.117036	1.9413790000000002	1.7149020000000001	2.208356	1.910463	1.7529029999999999	1.8176240000000001	2.15646	1.8465509999999998	2.265421	2.158073
PNPLA6	4.669533	4.6706959999999995	4.4847980000000005	4.380276	4.136412	4.082031	3.989437	4.02275	4.4256269999999995	4.948936	4.5161940000000005	4.727283	4.429755	4.6361550000000005	4.298522	4.192805
PNPLA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141552	0.0	0.0	0.0	0.0
PNPLA8	3.9428089999999996	4.086947	4.054569	4.052893	4.0590459999999995	3.968815	3.93315	3.961475	3.898157	3.6679230000000005	4.28452	4.19065	3.943993	4.047059	4.3525480000000005	4.293565
PNPO	5.151516	5.109853	5.0566260000000005	4.904307	5.049035	5.23787	5.390773	5.242826	5.397977	4.98343	5.303126	5.044704	5.171296	4.984974	4.9357690000000005	5.05207
PNPT1	4.723559	4.664403	4.780989	4.732855000000001	4.993966	4.862691000000001	4.81844	4.729644	4.913086	4.868397	5.163167	5.0572230000000005	4.742615	5.036916000000001	4.944888	4.929594
PNRC1	5.333202	5.5540769999999995	5.434042	5.363217	5.190685	5.3110669999999995	5.100262	5.281998000000001	5.536638	5.21298	5.391587	5.795152	5.176207	5.916419	5.4515199999999995	5.391465
PNRC2	6.171761	6.283074	6.271416	6.111611	6.158348	6.096158999999999	5.971235	6.137794	6.283901999999999	6.156111	6.24489	6.2811069999999996	5.973771	6.431977	5.828233	6.004583
POC1A	4.845579	4.776317	4.789143	4.806779	4.746733	4.905105000000001	5.074201	4.896468	5.1426870000000005	4.986393	5.055656	5.009759	5.051609	5.053596	4.611142	4.775619
POC1B	3.843468	4.082955999999999	3.927257	3.9606269999999997	3.9479629999999997	4.092141000000001	4.007694	4.042730000000001	3.996168	3.79659	4.045473	4.181787	4.036484	3.98702	4.362837	4.222933
POC1B-GALNT4	0.130944	0.9807370000000001	0.623888	0.871734	0.45687	1.164549	0.439783	0.664361	0.235065	0.0	0.010773999999999999	0.016125	0.0	0.5434720000000001	0.96326	0.367686
POC5	3.704496	3.5633769999999996	3.6190510000000002	3.4769129999999997	3.8159910000000004	3.868821	3.9389440000000002	4.119689	4.570136	3.288597	4.425888	4.416162	3.793154	4.749692	4.114118	4.133167
PODNL1	0.019566	0.681692	0.0	0.278543	0.706414	0.0	0.0	0.0	0.0	0.0	0.924566	1.187805	0.0	0.905969	0.0	0.0
PODXL	3.7151389999999997	3.715726	3.744733	3.590445	3.450513	3.4510940000000003	3.401153	3.3442230000000004	3.6017360000000003	3.806121	3.6368720000000003	3.387257	3.5979339999999995	3.4914330000000002	3.66445	3.7410669999999997
PODXL2	5.862998999999999	5.833793	5.9422239999999995	5.871792	5.698585	5.592146	5.547795	5.644892	5.660372	5.9903900000000005	5.490233	5.4667769999999996	5.793467	5.5033199999999995	5.614984	5.64898
POFUT1	5.166778	4.970994	4.9792510000000005	5.124808	5.036677	5.115374	5.074365	5.084839	5.186491999999999	5.116889	5.010631	4.928287	5.076664	4.939119	4.870217	4.871187
POFUT2	4.7271019999999995	4.7038150000000005	4.684703	4.579404	4.734353	4.739368	4.707818	4.742605	5.05167	5.213839	5.129721	5.130222	4.712013	5.416926999999999	5.2565349999999995	5.173376
POGK	4.921976	4.914639	4.867573	4.9493089999999995	4.960563	5.108733	4.969933	5.00117	4.901434	5.0153300000000005	4.770994	4.729503	5.0006379999999995	4.676132	4.755772	4.870616
POGLUT1	3.773366	4.021126000000001	4.040685	3.7665550000000003	3.7504779999999998	3.6490129999999996	3.7275769999999997	3.811146	3.86785	3.5894440000000003	3.7902730000000004	3.6027160000000005	3.764296	3.6691260000000003	3.7590839999999996	3.8243129999999996
POGZ	6.097311	5.8667739999999995	5.770193	5.614402	5.57345	5.84399	5.669622	5.83878	6.000168	6.275509	6.144701	5.94459	5.975135	6.375605999999999	5.989776	5.952197
POLA1	4.650601	4.778630000000001	4.708647	4.7341370000000005	4.703263	4.8229	4.8140730000000005	4.815368	4.876165	4.132666	4.934215	4.913447	4.836040000000001	4.948836	4.593096	4.747933
POLA2	5.992776999999999	6.091393	5.897009	5.989082	6.082347	6.21779	6.159223	6.1302010000000005	6.174965	6.121301	6.266847	6.0404800000000005	6.210031	5.967839	6.129630000000001	6.246284999999999
POLB	5.191889	5.322605	5.242837000000001	5.380854	5.401833	5.373782	5.342354	5.325394999999999	5.362577	4.983393	5.640521	5.473813	5.3033779999999995	5.438167	5.650119	5.481285
POLD1	6.962777	6.912642	7.004364999999999	6.857391000000001	6.669177	6.7476020000000005	6.950766000000001	6.704549	7.07205	7.252526	6.938267999999999	6.807872	7.015774	6.989542	6.633274	6.783005999999999
POLD2	7.384571	7.300045	7.384585	7.403385000000001	7.495964	7.600756	7.403542	7.686007000000001	7.3735	7.864750999999999	7.199288	7.1480369999999995	7.561297	7.283183	7.456848	7.636603
POLD3	4.773422	4.969433	4.794914	4.924075	4.889837	5.026459	5.037457	5.05079	4.862878	4.668628	5.070392	4.773147	5.013877	4.7252849999999995	4.970733	4.857352
POLD4	3.439946	3.2931169999999996	3.229004	3.130201	3.15456	3.1332419999999996	2.909767	3.3883989999999997	3.8137019999999997	4.054353	3.3286589999999996	3.807547	3.296021	3.522758	3.799727	3.53721
POLDIP2	6.51021	6.498161	6.534888	6.617233000000001	6.62153	6.677689	6.708142	6.6288990000000005	6.736198	6.887339999999999	6.606747	6.646221000000001	6.840953999999999	6.559461	6.632283	6.727453999999999
POLDIP3	6.335761	6.301111	6.264871	6.219971	6.326617	6.269055000000001	6.1820379999999995	6.34175	6.3861669999999995	6.722713000000001	6.442357	6.361155999999999	6.403882	6.564214	6.53432	6.373537000000001
POLE	6.014871	5.996339	5.829786	5.854068	5.61287	5.829729	5.763125	5.67212	5.975569999999999	5.943944	6.05236	5.673708	5.923311	5.838621	5.529297	5.7792580000000005
POLE2	4.386669	4.499907	4.416129	4.513545	4.622913	4.583943	4.502503	4.504068	4.33291	3.5233230000000004	4.318179	4.360997	4.285528	4.415921	4.335173	4.256423000000001
POLE3	6.391863	6.373924	6.3497639999999995	6.405829	6.523754	6.5061800000000005	6.573792	6.491574	6.558321	6.557232000000001	6.595385	6.604087	6.491037	6.603446000000001	6.603721000000001	6.624825
POLE4	6.222668	6.3223910000000005	6.38738	6.207621	6.175612	6.062075	6.218401	6.082594	6.085086	6.168211	6.0859	6.000686	6.051991	6.12593	6.258825	5.98688
POLG	5.90229	5.931387	5.998028	5.897101999999999	5.669529	5.7586379999999995	5.636957	5.561439	5.739125	5.690041000000001	5.8035309999999996	5.858017	5.677647	6.014696	5.76011	5.809074
POLG2	4.940338	5.165508	5.085219	5.029635	5.069767	5.029611	5.108894	4.921181	5.538714	5.083682	5.535379	5.423824	5.201569	5.675943	5.4729019999999995	5.363852
POLH	3.5003050000000004	3.5980800000000004	3.633458	4.013382	3.878714	3.639942	3.240368	3.745393	4.037916	3.27083	4.0949279999999995	4.363812	3.3274449999999995	4.337732	4.163396	3.8239089999999996
POLI	2.965626	3.020492	3.015066	3.222384	3.280822	3.23083	3.283695	3.135355	3.244918	2.589289	3.578446	3.0806169999999997	3.219406	3.608207	3.5603300000000004	3.5867199999999997
POLK	3.575099	3.668432	3.6073410000000004	3.4871510000000003	3.6444769999999997	3.463576	3.4729099999999997	3.709834	3.9129680000000002	2.888286	4.131079	4.168699	3.584202	4.29517	3.879752	3.650493
POLL	5.1197989999999995	4.988658	5.070953	5.267905000000001	5.165469	5.166847	5.254447	5.089784	5.419242	5.5725489999999995	5.268008999999999	5.225116000000001	5.298451	5.308657	5.311475	5.356908
POLM	3.658197	3.555143	3.7370010000000002	3.392323	3.600922	3.823324	3.578479	3.419865	3.992716	4.11651	3.851697	3.8561589999999994	3.929474	4.057709	3.25069	3.7522949999999997
POLN	2.214748	2.030863	2.404456	2.270267	1.9624419999999998	2.158277	2.134986	1.8423330000000002	2.4278	2.507029	2.571736	2.475345	2.527814	2.719417	2.61167	2.4739139999999997
POLQ	3.456051	3.3536059999999996	3.268928	3.491117	3.339978	3.402252	3.289483	3.295038	3.6590769999999995	2.899842	3.798487	3.9114809999999998	3.467496	3.857304	3.16834	3.489583
POLR1A	4.057361	4.008123	4.003399	3.9192139999999998	4.081471	3.8832459999999998	4.134429	4.217637	4.219087	4.102281	3.9587470000000002	4.530749	4.353128	4.2532309999999995	3.736729	3.850252
POLR1B	5.0804860000000005	5.136689	4.962847	5.023784	5.039048	5.230718	5.004162	5.037471	4.733287000000001	5.075428	4.7674769999999995	4.906432	5.141121	4.892913	5.3793120000000005	5.531402
POLR1C	6.008761	5.902083	5.90792	5.9567559999999995	6.0738769999999995	5.846503	5.894	6.101712	5.956929	5.305544	5.924753	5.926575	5.953601	6.13097	5.982697	5.963285
POLR1D	8.102161	8.066063	8.116444	8.112021	8.149672	8.078808	8.176722999999999	8.108413	8.081942999999999	7.8939520000000005	8.157361	8.242009	8.056795	8.135789	8.036222	7.980065
POLR1E	5.166440000000001	5.115532	5.0989629999999995	5.130772	5.3211129999999995	5.342548000000001	5.332698000000001	5.3157190000000005	5.125595	5.123594000000001	5.109147	5.033679	5.429958999999999	5.079912	5.225354	5.282729
POLR2A	6.325818	6.197582	6.310318	5.896148	6.1701559999999995	6.121133	6.018374	6.121062	6.613619	6.774715	6.623724	6.615381	5.862646	6.677194	6.704703	6.37713
POLR2B	6.2667720000000005	6.580039	6.517512	6.4141129999999995	6.342941000000001	6.4225769999999995	6.457606	6.397522	6.631155000000001	5.900688	6.707855	6.789952	6.298192	6.821560000000001	6.697574	6.449248000000001
POLR2C	5.983939	5.997171	5.983159	5.657985	5.911178	5.850333999999999	5.854013	5.771397	5.998031	5.965769	5.911519	6.090955	5.818078	6.013389	5.8231269999999995	5.80984
POLR2D	5.968053	6.049741	5.99178	5.963883999999999	5.995705	6.00304	5.837235	6.022566	5.986927	5.840003	5.964841000000001	6.030873000000001	5.851665000000001	5.9767209999999995	6.029596	5.944458999999999
POLR2E	7.55081	7.540547	7.616784	7.535438	7.606838000000001	7.448869	7.459925999999999	7.513406	7.5099029999999996	7.813534	7.460215	7.527748	7.467579	7.547109	7.584024	7.527442999999999
POLR2F	7.330195	7.293137	7.3609279999999995	7.283322	7.4168259999999995	7.220519	7.20377	7.298373	7.379484	7.452551	7.440293	7.291661	7.216545	7.2195	7.184203999999999	7.099558999999999
POLR2G	6.776381	6.793458	6.843755000000001	6.803785	6.861299000000001	6.816696	6.943103	6.828773	6.864389	6.748660000000001	6.823297999999999	6.769275	6.739124	6.693492999999999	6.756302000000001	6.768766
POLR2H	6.563567	6.622486	6.729551	6.452983000000001	6.4758949999999995	6.373508	6.338467	6.402227	6.470109	6.245175	6.477933	6.412416	6.4047480000000006	6.378868	6.370336	6.4440550000000005
POLR2I	7.3197470000000004	7.065950999999999	7.216767	7.252858	7.4554789999999995	7.253761999999999	7.3375520000000005	7.391274	7.364459	7.796606	7.335228999999999	7.22353	7.403550999999999	7.068751	7.340853	7.370663
POLR2J	5.9912339999999995	6.04279	6.067824	5.981522	6.0837639999999995	5.9649209999999995	5.974002	5.958307	6.240002	6.312243	6.165303	6.1082160000000005	5.977598	6.148573000000001	6.116813	6.039929
POLR2J2	1.6933509999999998	1.4331459999999998	1.6616950000000001	1.082287	1.249931	1.384862	1.396686	0.955037	2.001492	1.017559	1.921631	1.008042	1.398493	1.366543	1.207106	1.559086
POLR2J3	7.549778	7.368658	7.476228	7.321306	7.498183	7.499453	7.638000999999999	7.616772	7.742906	7.98907	7.759869999999999	7.796228	7.793575	7.8424380000000005	7.643225999999999	7.609558
POLR2J4	1.768413	1.856723	1.1241430000000001	1.6791040000000002	2.7236830000000003	0.9355379999999999	1.129876	2.723106	2.612124	1.528106	1.9667810000000001	1.964816	1.8768799999999999	1.574781	3.448589	1.938282
POLR2K	5.959141000000001	6.02037	6.0512809999999995	6.129674	6.121595	5.997846	6.210022	5.920802	6.013344	5.243974	6.292038	6.219022	5.957498999999999	5.989813	6.117057	6.157959
POLR2L	6.254664	6.122217	6.361989	5.9983629999999994	6.333753	5.87976	5.659896	5.966112	5.983185	6.236441	6.011891	6.140271	5.868094	6.123029	6.3011610000000005	6.0010010000000005
POLR2M	4.719904	4.767028	4.6238220000000005	4.836743	4.835605999999999	4.695099	4.708629	4.845795	4.739965	4.464785	4.84017	4.621313	4.683854	4.78031	4.80743	4.625262
POLR3A	5.07154	5.020912	4.905938	5.112985	5.058492	5.07108	4.8863449999999995	5.017711	5.102251	5.273398	4.985735	5.020076	5.279248	5.283567	4.965555999999999	5.199686
POLR3B	3.281879	3.156725	3.108753	3.100806	3.400036	3.308347	3.295727	3.4214849999999997	3.1582369999999997	2.922085	3.117131	3.122296	3.3120760000000002	3.120889	3.388154	3.140268
POLR3C	5.337052	5.146047	5.277093	5.424908	5.601629	5.746886	5.728937999999999	5.729686	5.7457139999999995	5.709752	5.723877	5.903144999999999	5.710591	5.975069	5.851866	5.960166
POLR3D	5.032576000000001	4.9264220000000005	4.930239	4.952076	5.199616000000001	5.012215	5.071519	5.339711	5.015699	5.114559	4.817975	4.90456	5.103407	4.9928989999999995	5.272131	5.088839
POLR3E	6.225474	6.2382599999999995	6.2769129999999995	6.2382800000000005	6.057206	6.151135	6.093912	6.094442	6.066949	6.380275	6.140923	6.110436	6.141290000000001	6.038858	6.154139	6.155982
POLR3F	3.5787190000000004	3.640027	3.506436	3.4203349999999997	3.775495	3.6960040000000003	3.6360300000000003	3.6568940000000003	3.848726	2.992096	3.7565269999999997	3.8884550000000004	3.393935	3.877216	3.593739	3.653773
POLR3G	3.764611	3.9022620000000003	3.926649	3.79389	4.139245	3.4105440000000002	3.4324529999999998	3.996953	3.6681730000000003	3.664705	3.3283980000000004	3.7338139999999997	3.37715	3.765879	3.9557580000000003	3.745339
POLR3GL	4.705901	4.607397	4.7270769999999995	4.687166	5.073296	4.669157	4.851253	4.73698	4.835224	4.65969	4.721258	4.811329	4.673322	4.745866	5.129462999999999	5.043194000000001
POLR3H	5.934662	6.002446	6.029568	5.747037000000001	5.7061150000000005	5.555105999999999	5.557126	5.589331	5.753796	5.964428	5.652013	5.90428	5.629226999999999	5.85931	5.65038	5.620133999999999
POLR3K	5.869435	5.839469	5.885242	5.772023	5.7726180000000005	5.657019999999999	5.541276	5.714504	5.662772	6.00796	5.750165	5.735016000000001	5.6954970000000005	5.828913	5.846458999999999	5.89626
POLRMT	5.8879529999999995	5.780488	5.778494	5.7564660000000005	5.766473	5.750294	5.638828	5.675658	5.884382	6.374555	5.695767	6.0072019999999995	5.840815	5.990914	5.879574	5.943855
POM121	6.030953	5.936391	5.900449	5.936771	5.897996	5.959054	5.909724	5.99252	6.163853	6.161264	6.202612	6.154781	6.074369	6.1989410000000005	5.897838	5.988713
POM121C	5.561207	5.540649	5.5320540000000005	5.51765	5.406902	5.615028	5.50698	5.591457	5.7807580000000005	6.007638	5.871706	5.777161	5.646685	5.826721	5.5976360000000005	5.595952
POM121L2	0.0	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POM121L7P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335426	0.0	0.0	0.0	0.0	0.0	0.087232
POMC	0.163107	0.693666	0.84136	0.578523	0.545812	0.355488	0.402852	0.764516	0.633211	0.886202	0.0	0.0	0.0	0.23331100000000002	0.0	0.209704
POMGNT1	4.771625	4.889328	4.904287999999999	4.935442	4.818111	4.792459	4.8253639999999995	4.748511	4.948967	4.828638	4.825283	4.632441	4.862005	4.6718980000000006	4.615783	4.639496
POMGNT2	5.043839	5.029051	5.016337	4.958816000000001	4.906006	4.791963	4.758948999999999	4.83242	4.814637	5.175371	4.745284	4.731637	4.894149	4.772501999999999	4.815345	4.823114
POMK	4.771522	4.8923309999999995	4.697618	4.586	4.795516	4.816441	4.55445	4.779554	4.627216000000001	5.022488	4.813745	4.625376999999999	4.764856	4.743111	4.756319	4.501859
POMP	6.265218	6.436965	6.322462000000001	6.372264	6.501009	6.401669999999999	6.461743	6.33902	6.258144000000001	5.4985800000000005	6.53333	6.492662	6.289224	6.446251999999999	6.510202	6.463662
POMT1	5.716227	5.642586	5.715482	5.43379	5.321971	5.45489	5.514614	5.398297	5.7821419999999994	5.826521	5.8290239999999995	5.622977	5.673233	5.99763	5.4455540000000004	5.721062
POMT2	5.03606	5.0308720000000005	4.979996	5.068707	5.0325120000000005	4.976953	5.0594220000000005	4.883655	5.55255	5.44555	4.979616	5.612158	5.411075	5.587079	4.713005	5.162368
POMZP3	2.257209	2.373816	2.3440380000000003	2.4201740000000003	2.3581939999999997	2.627908	2.597232	2.429898	2.938098	3.013043	3.105852	2.978623	2.81216	3.203143	3.0519580000000004	2.865637
PON2	4.480434	4.34745	4.339582	4.271952	4.364008999999999	4.176464	4.1524209999999995	4.053787000000001	4.0579730000000005	3.242956	4.307258999999999	4.148425	4.009737	4.159607	4.1112779999999995	4.071192
POP1	3.5728190000000004	3.5577589999999994	3.4325669999999997	3.2266529999999998	3.7811769999999996	3.450639	3.236558	3.6335830000000002	3.519244	2.896613	3.226402	3.295409	3.206931	3.6328449999999997	3.186486	2.977441
POP4	5.846081	5.7598910000000005	5.780924	5.95801	5.915311	5.780654	5.676514	5.986998000000001	5.840592	5.727822	5.916263	5.845326999999999	5.738462	5.834102	5.6970849999999995	6.037437000000001
POP5	5.313875	5.35726	5.355009	5.297	5.353285	5.115001	5.192122	5.167895	5.321835	5.088439	5.479967	5.160635	5.0540769999999995	5.344575	5.303072	5.193594999999999
POP7	7.372474	7.215275999999999	7.300374000000001	7.190347999999999	7.304856	7.139899000000001	6.979508999999999	7.251436	7.0671729999999995	7.577666000000001	6.963325	7.099757	7.072774000000001	7.112852	7.227961	7.188298
POPDC2	0.0	0.540327	0.0	0.0	0.0	0.0	0.579984	0.0	0.203374	0.0	0.9492520000000001	0.043522000000000005	0.0	0.8428760000000001	0.0	0.0
POPDC3	5.343421	5.385827	5.301089	5.351425	5.676814	5.613548000000001	5.458888	5.6208919999999996	4.94129	5.325106	5.065096	4.941326999999999	5.291423	4.9700120000000005	6.011693	6.018152
POR	5.306817	5.389896	5.325075	5.370868	5.357147	5.138141	5.06539	5.266229	5.450949	5.747134	5.176976	5.354258	5.187474	5.480418	5.402076	5.272033
PORCN	4.616154	4.468553	4.63924	4.334314	4.506562000000001	4.256121	4.259787	4.3644870000000004	4.488811	4.683644	4.361828	4.532357	4.587555	4.420022	4.621023	4.528586
POT1	4.432314	4.669473	4.3760639999999995	4.7076769999999994	4.820138	4.80741	4.669731	4.721609	4.436584	4.3895480000000004	4.67816	5.090854	4.8284080000000005	5.028843	4.957864	5.2229790000000005
POU2F1	3.625259	3.4273510000000003	3.462582	3.4364980000000003	3.2797699999999996	3.339554	3.2723880000000003	3.4196150000000003	3.330868	3.080345	3.8489129999999996	3.761881	3.258423	3.6143949999999996	3.504757	3.3085129999999996
POU2F2	0.0	0.0	0.0	0.368005	0.0	0.0	0.012759999999999999	0.0	0.360621	0.0	0.0	0.065618	0.0	0.332731	0.0	0.0
POU3F1	0.30400900000000003	0.27126999999999996	0.313803	0.643515	0.24281599999999998	0.490087	0.0743	0.65955	0.317594	0.6264109999999999	0.084513	0.286964	0.34563499999999997	0.02755	0.0	0.537704
POU3F2	3.053655	3.361193	3.16465	3.074939	2.795642	2.587199	2.480991	2.678611	2.850547	2.552195	2.918205	2.895652	2.884039	3.09308	2.9508400000000004	2.957811
POU3F3	3.303033	3.373217	3.4067540000000003	3.29724	3.1043990000000004	3.144559	3.0621490000000002	2.998957	3.3143010000000004	3.071843	3.3683629999999996	3.15734	3.076771	3.230255	3.067876	3.0359990000000003
POU4F1	4.352031	4.373069999999999	4.405611	4.264732	4.185478	4.205533	4.100322	4.111891	4.092207	3.983003	4.153643	4.00389	4.238764	4.096152	4.363059	4.355785
POU5F1	0.790084	0.7813100000000001	0.973809	0.560245	0.45678	0.272754	0.448147	0.439575	0.798936	0.807844	0.720946	0.569828	0.425051	0.350893	0.771379	0.434449
POU6F1	3.2610099999999997	3.3317330000000003	3.460493	3.39119	3.521348	3.03251	3.114306	3.4877870000000004	3.4303239999999997	3.9334480000000003	3.003952	3.406101	3.3842269999999997	3.246893	3.332755	2.982488
POU6F2	0.0	0.0	0.0	0.0	0.0	0.11890099999999999	0.0	0.0	0.16123900000000002	0.504011	0.0	0.0	0.0	0.0	0.0	0.045764
PPA1	8.534839999999999	8.616564	8.554859	8.571261999999999	8.619241	8.59571	8.589163000000001	8.536446	8.432841999999999	8.270846	8.5388	8.512584	8.579958999999999	8.419623	8.525995	8.508134
PPA2	6.5946110000000004	6.520645	6.496173000000001	6.661932000000001	6.720592	6.782328	6.557625	6.689717999999999	6.4529190000000005	6.140752	6.555784	6.2469269999999995	6.740769	6.365384	6.576314999999999	6.653846000000001
PPAN	5.968975	5.959155	6.0159	5.971831	6.056203	5.863636	5.710733	5.9934400000000005	5.8661769999999995	6.226923	5.790233	5.815576999999999	5.888451	6.0377529999999995	5.925273000000001	5.840573
PPAN-P2RY11	2.062712	2.22098	2.16376	2.497695	1.3543	1.483994	1.720953	1.5922969999999999	2.012233	2.61568	2.314166	1.829402	1.792425	1.64684	1.925168	1.9219580000000003
PPARA	3.6099360000000003	3.801172	3.958971	3.5009120000000005	3.609643	3.646543	3.323815	3.4196800000000005	3.7652930000000002	3.806219	3.716077	3.697889	3.51404	3.9272970000000003	3.667607	3.765375
